,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
UBXN1,8.2229783554692,-2.5307616905031,0.355613417926409,-4.30456673831098,1.67312850375033e-05,0.000789610269876855
MED30,2.3103059098369,-2.52750388853526,0.411369387846883,-3.71321720493168,0.000204641109876591,0.00666982970693585
TM7SF2,2.68005467743253,-2.52502604062041,0.467153095269932,-3.2645101917589,0.00109653517986985,0.0275466506955304
NENF,4.35147846466757,-2.52499983382535,0.445542348455667,-3.42279435189783,0.000619809498960231,0.0170098643840699
PRR18,4.71042880405101,-2.51656702759761,0.420924576237588,-3.60294245860711,0.000314635198489492,0.00971205700592611
MALSU1,4.22055899058126,-2.51162152503958,0.418637216654106,-3.61081496079346,0.000305236381046898,0.00947567465040835
AAMP,6.7911156378055,-2.50899737549112,0.377309767512245,-3.99935942671336,6.35141596378028e-05,0.00245182674403235
NDUFA4,17.7858314908309,-2.50812506422856,0.25769827267285,-5.85229015540644,4.84849793933508e-09,5.01083056021535e-07
CD59,48.8829482380694,-2.50584950791765,0.291848090642097,-5.15970313393048,2.47341726636823e-07,1.79504135744564e-05
RPS15A,137.95376406556,-2.50343494293029,0.226837182132186,-6.62781528494824,3.40691409048216e-11,5.45406864543953e-09
MZT1,2.91045483985171,-2.5000032950298,0.432673190169121,-3.4668274557143,0.000526639831335851,0.0150078565547698
AGPAT2,3.66030312702612,-2.4989984352244,0.411573052767978,-3.64211997151683,0.000270401993019323,0.00852647528183949
CAVIN1,3.27631754276196,-2.49139153709919,0.456341237784489,-3.26814982651976,0.00108253042738756,0.0273181268004923
GPX4,40.0265676671398,-2.48963057695062,0.248938900526945,-5.98392044713552,2.17829735969781e-09,2.43626147852778e-07
KLF15,10.0165223382984,-2.48222384883038,0.375416019445662,-3.94821683693473,7.87354737558353e-05,0.00288914955271693
TXNL4A,11.498329690577,-2.47720341704179,0.298503949734071,-4.94868968520448,7.47147548102681e-07,4.97966216855864e-05
GPR162,6.43071110407022,-2.47491332188755,0.418559709367157,-3.52378236337547,0.000425433533456715,0.0125849713185049
H1-10,4.39072127649567,-2.47488597991424,0.40891607962521,-3.60681825294333,0.00030997461395785,0.00960450753570729
CCDC34,3.74310087134204,-2.47321831801957,0.368077410344477,-4.00246871070086,6.26849599297078e-05,0.00244291816394319
C12orf75,22.9808103897386,-2.46720721640247,0.309450845164886,-4.74132560736972,2.12324376129873e-06,0.000126470590251798
ID1,4.59245161404185,-2.45752329714977,0.390553354523265,-3.73194412560845,0.000190007652785794,0.00629337720555626
ZNF428,3.53762812592326,-2.45698975252251,0.422339211052752,-3.44980933428064,0.000560982613179281,0.0157505997769093
ANKRD35,6.92396067941939,-2.451527859028,0.331757011137127,-4.37527410212902,1.21279982322269e-05,0.000587650098320571
DVL1,6.50904951911925,-2.44915677937935,0.364837895966873,-3.9720566185672,7.1254777886097e-05,0.00268091997258543
LAMB2,5.85408170174619,-2.44822238552482,0.416816363938135,-3.47448543488511,0.000511834150188044,0.0146627014709133
TUFM,22.5582655456506,-2.44707641936378,0.276026179577215,-5.24253323210228,1.58386853735384e-07,1.22573409224886e-05
YIF1A,3.04299248800681,-2.44684166868968,0.402905231848631,-3.59102229090252,0.000329383460310296,0.0101481179686921
TXNDC17,5.04975415251811,-2.43925040311621,0.419890420388709,-3.42768096920107,0.000608760405388204,0.0168265930042401
RPL31,98.9139334180803,-2.43838862100197,0.237558974183988,-6.05486964212915,1.40531420510375e-09,1.61601237008023e-07
PRR29,11.282709314609,-2.43785168793747,0.343006286218496,-4.19191060254083,2.76615001800908e-05,0.00121747880442238
MORN5,6.97132367334677,-2.43543840098017,0.36059952715488,-3.98069962072813,6.87127337196816e-05,0.00260796657818314
LRRC10B,12.4502690640736,-2.43314713034865,0.346695148414989,-4.13373863724563,3.56909337798633e-05,0.00150983745515904
STEAP3,13.6341826316178,-2.43253531935152,0.357120046839943,-4.01135509481371,6.03712270286745e-05,0.00236403301235306
LMNA,17.1339840553616,-2.42910336710034,0.321952333698643,-4.43886630881832,9.04339661160762e-06,0.000447483706881639
PRXL2B,4.05323583039954,-2.42616359381051,0.417696859748699,-3.41435076784762,0.000639342069709794,0.0174717982330322
RPS3,71.2491871524453,-2.42509753581711,0.245468627679259,-5.80561984352319,6.41283156442518e-09,6.385068696067e-07
COMT,10.2325495910286,-2.42450514153416,0.338649296945483,-4.2064317108666,2.59434428501147e-05,0.00115746032322274
ELOB,13.8168601200117,-2.42338774427395,0.332072260371977,-4.28637954486023,1.81608602711897e-05,0.000849709705926236
PLTP,11.4436541570776,-2.41874265826968,0.347214790967671,-4.08606630586131,4.38748444780307e-05,0.00178661430294704
NOP53,24.4120230789259,-2.4169826758017,0.278716924275009,-5.08394916988811,3.69666905849588e-07,2.5906827921107e-05
PPOX,9.51275737617531,-2.41645895372334,0.378951831538657,-3.7378337715696,0.000185612594465962,0.00617284736259613
JTB,18.2468351536639,-2.41292442697786,0.271988056997285,-5.19480319311213,2.04936524508177e-07,1.52804041492878e-05
BORCS7,13.4950251551437,-2.41257048553833,0.278304896315033,-5.0756221117265,3.86230216063407e-07,2.67235305004211e-05
LRRC75A,8.3168499776156,-2.41029877618678,0.371565327184315,-3.79556076147869,0.000147310109495409,0.00500088727224644
RGL2,16.0073045863706,-2.41019543323207,0.331416568392932,-4.25505411533959,2.08998461383113e-05,0.000961334049556296
RPL7A,164.495727024178,-2.40870021021073,0.221135094334573,-6.37031500789011,1.88640350132227e-10,2.67852893679055e-08
RFXANK,4.90749282992827,-2.40827425913163,0.430706311098022,-3.26968568336378,0.00107667047391397,0.0272150962361318
FGFR3,4.2581531447799,-2.40804834210251,0.416556454985659,-3.38021011377915,0.000724304357146792,0.0193254343919117
FAM92B,15.0048482842114,-2.40646951681195,0.31810807566504,-4.42135747063816,9.80827528094241e-06,0.000480958940127654
UBL5,8.5836567464467,-2.40500518055494,0.324425826510461,-4.33074393511528,1.48606416069318e-05,0.00070953045847833
COX4I1,36.1693684227681,-2.40497207770782,0.265756688425594,-5.28668567489765,1.24552386828675e-07,9.82519770302145e-06
SSNA1,5.09013554482334,-2.40069799088715,0.401128094928093,-3.49189699898294,0.00047960315391093,0.0139597859183807
MAGED2,35.2005840187441,-2.4005551938019,0.266869973197323,-5.24808084259943,1.53691856425022e-07,1.20078197299722e-05
RPL24,35.9345064719763,-2.39933896012572,0.24045857980023,-5.81945947317941,5.90382359716667e-09,5.9143273324009e-07
VWA7,10.5725884181508,-2.39764458458583,0.377055943567473,-3.70673001826246,0.00020995255079485,0.0068022127022403
HRAS,3.80209182323122,-2.39615713222566,0.404392404300028,-3.45248109850702,0.000555456390445227,0.0156380127578967
RPL19,193.793568743156,-2.3947016252856,0.242516009649732,-5.75096723428686,8.87343129712731e-09,8.52319174416423e-07
ITGB4,23.1000778290079,-2.39424853629691,0.305822599778877,-4.55901080333832,5.13951277346743e-06,0.000271595806077507
DMAC1,6.92546085813017,-2.39072419912437,0.349229824526578,-3.98226068180076,6.82628476461715e-05,0.00260435523180919
GAS2L2,9.62718982873575,-2.39035596634295,0.351228666765244,-3.95854922420738,7.54064014979623e-05,0.0027920887302953
TPPP3,66.2243741075094,-2.3900606496338,0.26744824771363,-5.19749395076318,2.01993111289732e-07,1.51300252947249e-05
CITED2,24.1250181114286,-2.38884820162907,0.266974372356235,-5.202177981997,1.96966454625888e-07,1.48214987907194e-05
COX7B,9.87561194239651,-2.38041238506367,0.372922930701818,-3.70160231891834,0.000214242227834832,0.00691375758560271
C9orf135,10.0920699857952,-2.37787499894599,0.347742996036282,-3.96233717041487,7.42196241521569e-05,0.00276066570109469
LGALS3,68.143729325078,-2.37621482694182,0.221426463414359,-6.21522290389693,5.12518419950127e-10,6.38848341936307e-08
PTRHD1,5.13778708610353,-2.37605009712761,0.374073780850014,-3.67855264809201,0.000234561275795569,0.00751010014208991
ASL,5.92015769080593,-2.37372121489931,0.396163069172931,-3.467565055388,0.000525196599124031,0.0149928938235949
GSTA2,56.0614918826207,-2.36958375592114,0.302696697093906,-4.52460753311837,6.05076825631736e-06,0.000313660301134623
SPAG7,8.87753879610681,-2.3675814129317,0.314313664971932,-4.35100845219001,1.35512827811751e-05,0.000652740107769344
PRR7,5.96113273619887,-2.36705128804786,0.441834590347944,-3.0940340976276,0.00197454791651361,0.0445336918905398
MRPL2,2.24907986957292,-2.3630383566117,0.439532662592063,-3.10110822839292,0.00192797808826875,0.0438467328737332
APBB1,7.53456625970663,-2.35983808397853,0.361857621393418,-3.75793683366999,0.000171320112978197,0.00573255353446922
THAP11,6.1407116899591,-2.359445917723,0.425010177821781,-3.19861967703997,0.00138087205415168,0.03331832950916
HIRIP3,4.54308160343523,-2.35877373230409,0.385734300579326,-3.52256392616206,0.00042739395435317,0.0126201010499691
ST6GALNAC2,14.0735330324274,-2.35600389424266,0.32996590421238,-4.10952730852423,3.96469829811177e-05,0.00164731701042919
ST6GALNAC6,10.6271530083019,-2.35346989033046,0.307372777962824,-4.40334989747908,1.06592042113883e-05,0.000521120196310658
PDLIM4,7.96194469566648,-2.35334068081576,0.361033014541751,-3.7485233380485,0.000177878787778805,0.00593668603005966
SF3B5,4.35994434688135,-2.35041652005223,0.395880557732546,-3.41117161142467,0.000646843658427187,0.0176038501640959
FUZ,4.71483544495806,-2.3489765019938,0.402043869058046,-3.35529678677687,0.000792798797980307,0.0209475915408098
SIL1,3.26036884588812,-2.34836324471217,0.430980758500716,-3.12859267639422,0.00175645610335412,0.0407343718832125
ISOC2,4.05325630637386,-2.34632648808568,0.414359135655233,-3.24917775966666,0.0011573912770214,0.0287656653919063
C19orf53,8.63422493790346,-2.34503734618141,0.321851987632334,-4.17905558413983,2.92722141959586e-05,0.00127803739466794
PSMB10,8.22913485607084,-2.34499341292214,0.402102554575259,-3.34490143775101,0.000823118157087304,0.0215395775433952
S100A4,10.6575207184491,-2.34228091770894,0.335597066525966,-3.99968012713568,6.34281557767549e-05,0.00245182674403235
CCDC33,19.8895986477612,-2.33973777353804,0.328547633383311,-4.0777581008322,4.54720394329453e-05,0.00183790329678357
KLHDC9,2.80412408228705,-2.33872684798117,0.412604280195519,-3.24457818844437,0.00117624720102373,0.0291455850463072
DNALI1,29.4249494479527,-2.3377018995105,0.377371204755577,-3.54479060048295,0.000392925105920607,0.0118159743178224
OCIAD2,5.17479631251854,-2.33492389011151,0.365925969025166,-3.64807092994184,0.000264216702847062,0.00837746512774695
IFT140,16.8378536763912,-2.33413121410182,0.329481580801588,-4.04918299486134,5.13967454464819e-05,0.00204198894500147
FBL,16.9948187525063,-2.33324092850413,0.292326143930276,-4.56079949120845,5.09592238468e-06,0.000270166612400778
KRT15,15.9089608079266,-2.32620432583017,0.34493849770285,-3.84475590478346,0.000120672497018571,0.00420140981623932
CELSR1,44.4653617094678,-2.32454861254653,0.295330493588061,-4.48497070672988,7.29239523877955e-06,0.00036980596849078
RPS2,162.732697062601,-2.32343484667072,0.255115476326373,-5.18759138303953,2.13031396433922e-07,1.5740224761853e-05
YIF1B,6.4591239991899,-2.32262341489381,0.335440918500648,-3.94293999910823,8.04887975949952e-05,0.00294027198194335
CLU,52.6270563839874,-2.31764241879265,0.274140598325514,-4.80644759237043,1.53635732377279e-06,9.57525906102515e-05
EPHX1,32.7079839553891,-2.31742732615535,0.27825803710303,-4.73455264714438,2.19538781464095e-06,0.000129416922834917
LRRC43,5.0932641745095,-2.31645388948962,0.39305565720202,-3.34928111418327,0.000810215452803324,0.0213146840663062
NDUFAF3,8.49028934163139,-2.316192489452,0.34097906717707,-3.86003897643519,0.000113368940736294,0.00399827523387245
SNRPB,7.7521234346298,-2.31591675400803,0.352782101937564,-3.73011200619504,0.000191394667798673,0.00632648487952333
TTC29,19.1700516764129,-2.31570888207296,0.292656171638105,-4.49574965294067,6.93252644317489e-06,0.000354140730206592
CD151,9.20431493968834,-2.31460193837563,0.38194397638537,-3.44187111108995,0.000577705437755698,0.0160704464959332
DHPS,5.12357058880538,-2.30480779090187,0.406926143635973,-3.20649781614701,0.00134361324802668,0.032600090233325
RBP1,3.50489565597909,-2.30074517640014,0.386305971576133,-3.36713711955598,0.000759529129986084,0.0201336869538032
RPL35A,23.4870883421524,-2.29903213811159,0.273569034487354,-4.74846190302886,2.04969487470941e-06,0.000123503570513395
ECSIT,5.74274792584622,-2.29883370393039,0.379252256409573,-3.42472241622662,0.000615427866283893,0.0169465794747887
MRPS34,3.15145088700899,-2.29842208853787,0.420814819669346,-3.08549515807952,0.00203213532775432,0.0456433806972495
BMERB1,7.20618099606855,-2.29696814807033,0.320204328317406,-4.05043915204263,5.11216020077373e-05,0.00203887977369546
C16orf71,9.66703772507789,-2.29547854226051,0.357179884814464,-3.6269638838521,0.000286773387123419,0.00893649358461509
PTPRF,47.5891780688441,-2.29251117289375,0.309443935640586,-4.17688318957713,2.95530691579494e-05,0.00128685884341375
ZDHHC1,8.75708606643025,-2.28083899493012,0.375333789098705,-3.41253314284817,0.000643621000251264,0.0175453878348963
BICD2,19.9579679802611,-2.28081116551079,0.321779924808119,-3.98039488098755,6.88008840695981e-05,0.00260796657818314
CCDC12,5.58436038728542,-2.2793018841293,0.391832594198796,-3.26491951682878,0.00109495183944677,0.0275466506955304
NDUFC2,5.36685249797938,-2.27704107349739,0.322377726429439,-3.96131918802679,7.45368142260929e-05,0.00276616281704062
CCDC89,6.63223597961194,-2.27256854393101,0.404666737490631,-3.14473225998833,0.00166238894314358,0.0390016509376315
GON7,8.15590887645807,-2.27222596050001,0.338523083361901,-3.75816605433648,0.000171163281196637,0.00573255353446922
TAGLN2,60.3122926176777,-2.27086437372035,0.252910009477944,-5.02496669208019,5.03519918054737e-07,3.41160860660407e-05
DNAJB2,8.51269883776945,-2.26956218539129,0.370397169666887,-3.42756988810974,0.000609009520822214,0.0168265930042401
CUEDC2,3.74128090922836,-2.26720648596982,0.40584942195237,-3.12235626670065,0.00179409686114425,0.0413198979486946
COX6A1,9.78582533846552,-2.26327409043495,0.314110253548541,-4.02175375099536,5.77664320375083e-05,0.00227842528681274
EEF1B2,63.2494311549905,-2.2600005328929,0.240131056563428,-5.24713692150055,1.54481090762148e-07,1.20120082431196e-05
CLSTN1,28.4442630025684,-2.25993484895053,0.318574088056923,-3.95491942434879,7.65604500348643e-05,0.00282840630909344
RPS16,74.8179021563485,-2.25775677152992,0.247757633338804,-5.07656113186213,3.84327183532866e-07,2.67050152336518e-05
SNHG32,5.9702280035506,-2.25626510971985,0.378864604480741,-3.31586824121944,0.00091358890862472,0.0236546078443658
RITA1,5.24100691120881,-2.25409989461322,0.367325939276337,-3.41413377199526,0.000639851512239162,0.0174717982330322
SEPTIN5,7.08942679658797,-2.25093284415947,0.367068712872318,-3.40789830430086,0.00065465287916944,0.0177284678565359
POR,20.1125207160217,-2.24322736766519,0.335133673882307,-3.70964622344034,0.000207549060310913,0.00673771094595804
IMPA2,5.34508788348164,-2.24145218952919,0.388185019507976,-3.1980940199669,0.00138339169037735,0.03331832950916
UBAC1,13.5107942716134,-2.24039197174909,0.287676555158537,-4.31175898594003,1.6196092182848e-05,0.000766568084793406
UBXN11,20.5423652568529,-2.23998796669834,0.298634677604981,-4.15219014966015,3.29308457592163e-05,0.0014225602656144
SLC44A4,51.1142042713196,-2.2365183393604,0.283586606161172,-4.36028469785222,1.29893332753522e-05,0.000627523145127887
UCK1,7.36159989059345,-2.23525401304268,0.397802160163991,-3.10519684592324,0.00190152430974528,0.0434873815879982
SSBP4,11.2382151940253,-2.23137518234714,0.316411259529749,-3.89169204717056,9.95475472544864e-05,0.00354915261816268
PIH1D3,7.22991765099178,-2.2296870454315,0.344503787305151,-3.56944419987546,0.000357739403305358,0.010939188607815
NEIL2,4.33340232660909,-2.22931615018958,0.363035428699981,-3.38621537460332,0.000708637440394919,0.0190005595471406
HINT1,41.3507010731579,-2.22376904472175,0.238065594758672,-5.14046998669545,2.74052099339106e-07,1.98008704872047e-05
EPHA2,24.7751168527461,-2.22252284034917,0.346473987381298,-3.52846933644045,0.000417970368291073,0.0124091602614999
SMIM26,6.15895866718082,-2.21967006633566,0.372092573459186,-3.27786726565624,0.00104594566632381,0.0264794523804674
PUF60,14.3874526136552,-2.21307482955589,0.318304223896011,-3.81105476612274,0.00013837510378793,0.00474690560872503
ACSF2,5.86839973364122,-2.21219267882388,0.382642710425487,-3.16794922729864,0.00153518328638645,0.0364360579700644
ARPC1A,14.6262661596924,-2.21200218998345,0.293091741311352,-4.13523146220602,3.54597049887657e-05,0.00150786854885822
GNA11,15.5222908430529,-2.21197895019795,0.295472110765059,-4.10183873889079,4.0987990484132e-05,0.00168587631389268
LSM4,8.80936386030214,-2.21192306205626,0.340772780772394,-3.5563963157777,0.000375976767744894,0.0113481046959452
COASY,7.76594137834643,-2.2106004868173,0.356487139650341,-3.3959162958998,0.000683992732049303,0.0184001932811089
RPS27A,111.125507796365,-2.20078556782683,0.232328480455804,-5.16848199355937,2.36003021109834e-07,1.72039880879575e-05
CYB561,14.2167102037923,-2.20054552589476,0.315334316758305,-3.80721495280498,0.000140540583227776,0.00480786626664564
DDR1,25.0158051178025,-2.19900690166961,0.30333379777615,-3.95276395330808,7.72536366632154e-05,0.00284757253515495
BTBD6,5.13647581696226,-2.19896789047917,0.378440949117117,-3.16817694616902,0.0015339812601663,0.0364360579700644
TBCB,4.28790970546162,-2.19750047313662,0.375599215791078,-3.18824007822931,0.00143141635775052,0.0342721373983991
DDIT4,16.2047929673141,-2.19565005067815,0.323479973310476,-3.69621042824362,0.000218841606429379,0.00703437911690024
GET3,10.4628963775243,-2.1938485603231,0.342563797878595,-3.48504006470119,0.000492063358128854,0.0141996307461035
BSG,22.9793204850911,-2.19206438063626,0.289278422198863,-4.1208202519052,3.775258892536e-05,0.0015806718578518
MRPS31,15.3962317845575,-2.19056907011372,0.27734895104985,-4.29267558289676,1.76532849398278e-05,0.000829777692179363
LRWD1,9.79974857902911,-2.18806774474429,0.35462278590872,-3.35022957337574,0.000807446089708517,0.0213001408705176
MAPK8IP1,15.8387071750498,-2.18327118498864,0.312054806624345,-3.79186976092015,0.00014951732410338,0.00506528710639851
CERS4,7.21174982482434,-2.18169221289901,0.37494041640229,-3.1516800035532,0.00162334070078762,0.0383611147657901
ACO2,19.6725589919164,-2.18114950472486,0.284179073994163,-4.15635637108565,3.23363299581119e-05,0.00140058337370294
VILL,13.2470632160876,-2.18077298336071,0.335321773034979,-3.52131319321618,0.000429415108679197,0.0126396949168006
CCDC151,5.47354768498219,-2.18009591033203,0.385068525749488,-3.06463871082457,0.00217933087797632,0.0481546602252711
DDX49,7.61744355229903,-2.17991086920814,0.382951500007143,-3.08109739532586,0.00206239175893817,0.0461325959338375
C5orf49,29.7906305258568,-2.17796397120002,0.275314046883137,-4.27861921516859,1.88056260160961e-05,0.000877363049190953
PEPD,7.10984087267789,-2.1771685949096,0.376320780102775,-3.12809883788005,0.00175941005471335,0.0407343718832125
PPP4C,13.4618543437054,-2.17147504794517,0.321756128593598,-3.64087873963957,0.000271709092141097,0.00854862767932942
COMMD8,5.14973077272693,-2.17087062431923,0.362274953800543,-3.2319944065575,0.00122929462351705,0.0302306504629667
CSTB,38.1882442675568,-2.16997852136782,0.254596112005293,-4.59542964797316,4.31858485640929e-06,0.000235060573734358
KRT8,185.936287601378,-2.16866582030538,0.223985072124029,-5.21760583963492,1.81250657199759e-07,1.37657766577436e-05
SGSM3,19.3006113674116,-2.16712512677085,0.308640869707727,-3.78149895662257,0.000155886875644296,0.00527013828653356
UNC93B1,17.0797110822885,-2.16229447055222,0.347305943643652,-3.34660115043922,0.000818088265038907,0.0214767898389394
CIAO2B,6.24651501690427,-2.16204822560314,0.359072349411873,-3.23625093245545,0.00121110866734273,0.0299185982285015
CD82,11.0952426667886,-2.16159826024323,0.333316523554966,-3.48497052547616,0.000492191254963229,0.0141996307461035
CYP4B1,64.4959149659602,-2.1490706222761,0.283579471909748,-4.0520232812966,5.07766109416851e-05,0.00203218450996759
TBCA,17.5350723251632,-2.14539355382063,0.253017855811052,-4.52692775436363,5.98473888002508e-06,0.000311225481439266
RPL10,176.261885842364,-2.13958979606497,0.213830520532494,-5.32940664048843,9.85341553775825e-08,7.88707952529679e-06
WDR34,13.0786466477532,-2.13538495445445,0.345682936818828,-3.28446918700387,0.00102174670002879,0.0260689091637033
SLPI,101.093727599679,-2.13455570420644,0.222608200000726,-5.09664830047925,3.45719751136131e-07,2.43525883968943e-05
FAM229B,21.5185161459352,-2.13005996573123,0.272456882298291,-4.14766533404731,3.35882898585047e-05,0.00144713241451061
PYCR2,9.67902113165684,-2.12749753308847,0.323487462065307,-3.48544430714548,0.000491320487237768,0.0141996307461035
RPS25,57.8006726525871,-2.12585033121479,0.231194515919308,-4.86971036807698,1.11761942885783e-06,7.24190779913474e-05
PSENEN,9.21905434325947,-2.12460580847643,0.298683302301991,-3.76521151269237,0.000166408155753861,0.00559110859116212
ITGB5,7.49030319515256,-2.12340004143274,0.358846637163359,-3.1305853952348,0.00174458269185269,0.0405801862895478
ECHS1,10.0228730443191,-2.12245986584479,0.332581696667256,-3.37498989599479,0.000738184010356402,0.0196316070115793
RPL23A,170.605397941468,-2.12174138149886,0.220100514340568,-5.09649595712965,3.45997948930092e-07,2.43525883968943e-05
EIPR1,6.95573244129137,-2.12144739539259,0.365558528404269,-3.06776427919194,0.0021566666530604,0.047848111111173
ROPN1L,18.2755040901933,-2.11885192707336,0.289086372648367,-3.87030324820703,0.000108700055393862,0.00385861566201385
DHCR24,36.3769990165881,-2.11851966344982,0.338837120012797,-3.30105409763717,0.000963223082571058,0.0246914752202556
RPL36A,56.337085937012,-2.1158501356976,0.230632992294884,-4.83820690437426,1.31015717521124e-06,8.2920761682265e-05
LRRC61,8.53865071055123,-2.11572677181438,0.35511088994334,-3.14191088871535,0.00167849112280658,0.0392665924703562
RPL30,166.64595727294,-2.11546393838434,0.207262813005926,-5.38188169024052,7.37112076641164e-08,6.20427994818225e-06
WDR54,13.5257732803721,-2.11447519607191,0.31504524488195,-3.53750838705568,0.000403921357113317,0.0120799117954274
SNRPD2,15.60712695831,-2.11444640316306,0.275164497192513,-4.05010971449329,5.11936252811035e-05,0.00203887977369546
P4HB,32.2140882232672,-2.10933544819269,0.269877813083801,-4.11050999530749,3.94786189744042e-05,0.00164450604396185
KEAP1,14.3053241197113,-2.10749060934277,0.345670870403209,-3.2038875825751,0.00135585406654635,0.0327996163742745
CD81,17.5478468065544,-2.10161081951871,0.319989764752053,-3.44264392447771,0.000576057247099194,0.0160704464959332
PGLS,8.5805362340311,-2.09865599211369,0.354856076905998,-3.09606080778696,0.00196110140245438,0.0442915972346854
S100P,22.7599306382674,-2.09744622714241,0.312672705603954,-3.50988815932175,0.00044829521048554,0.0131186603799613
STOML3,24.2720009531183,-2.09392925546004,0.293862515244713,-3.72258862124377,0.000197190662721172,0.00643985266314803
RPSA,155.422016055988,-2.09376838011923,0.220422208878054,-4.96215143513214,6.97166048643031e-07,4.66558377389019e-05
NDUFB2,13.5320192221143,-2.0906023457061,0.305528001199698,-3.56956593642383,0.000357573211929987,0.010939188607815
RSPH9,10.234413997578,-2.09003570174833,0.314678860459431,-3.46396227619763,0.000532281150374156,0.0151421932133442
RPL29,39.2432034973761,-2.08439139738558,0.300949070152371,-3.60323890296969,0.000314276424621173,0.00971205700592611
STATH,73.0658509364496,-2.08355174694663,0.335426515622428,-3.23036998114462,0.00123630120514976,0.0303572366599855
RPL15,236.759131158001,-2.08307110081821,0.199288189704279,-5.43469787359385,5.48893556526798e-08,4.71730678132952e-06
HSPA1B,57.0674389024948,-2.08277212769818,0.353972189416937,-3.05891863844367,0.00222137470086099,0.0489511841975156
LRRC46,22.6969480829107,-2.07772221558844,0.309068918284033,-3.48699643293802,0.000488477872582039,0.0141675935726325
RPL6,156.332860460543,-2.07745161035745,0.22567576092652,-4.77433467348878,1.80302329820976e-06,0.000109448206083521
KLF4,37.4857742582247,-2.07406165981384,0.273988219581539,-3.92010160675615,8.85116431960591e-05,0.00319758102156737
NME2,20.9494070671006,-2.06996492913107,0.278743497735998,-3.83852874711519,0.000123773725356803,0.00430021523691753
CTNNB1,31.9682980624272,-2.06554784121214,0.294487143972786,-3.61831700643139,0.000296525052336636,0.00922277634210463
CXXC5,17.9415960956739,-2.06451284007695,0.301554375930012,-3.53008586525707,0.000415424819844786,0.012376383685664
IGFBP5,32.9532186401683,-2.06332861086805,0.277671000584039,-3.82945503358832,0.000128427346347789,0.00444298758159545
MID1IP1,14.5378738497908,-2.05518347773822,0.306196266054185,-3.44610171553005,0.00056873624485044,0.0159294925251507
SNRPN,11.6210763215249,-2.05508757946131,0.337325599577688,-3.12780168710059,0.00176118969621826,0.0407343718832125
IRX3,6.07828729324211,-2.0495381914289,0.317812712250687,-3.30237951778667,0.000958682627626606,0.0246137242555265
NDUFA8,4.49017559038364,-2.04612109793417,0.340473242984556,-3.07255010339129,0.00212238200641275,0.0471515316771616
IFT20,6.51277203775538,-2.0445539808187,0.326889601549133,-3.19543349151685,0.00139620958431931,0.0335768870432254
ZNF703,9.90648077293276,-2.04246214829728,0.321364296306393,-3.24386423843234,0.00117919935822421,0.0291744641218835
SOD1,38.5855588854387,-2.04194829390983,0.228961504600538,-4.55075754209285,5.34531152587877e-06,0.000279755102263059
LRRC23,36.2451217118043,-2.04182207066162,0.25529045629667,-4.08092838946917,4.48561744623e-05,0.00181750985805185
UQCRC1,24.4186539753278,-2.04058128594912,0.300958768069582,-3.45755431092321,0.000545102356313968,0.0154326391615766
PLK2,22.723214936644,-2.03678756690027,0.293480977549348,-3.53272493351272,0.000411300170003986,0.0122780995904846
PRPF31,8.04757387055285,-2.03555390727556,0.32380400809444,-3.19808860109456,0.00138341768676652,0.03331832950916
NACA,131.059992255642,-2.03041122593877,0.191387484822428,-5.38390076495752,7.28886985218918e-08,6.16683708893249e-06
TUBGCP2,19.1266808029886,-2.02794030551898,0.266063521000011,-3.86351462859478,0.000111767196750969,0.00395031722023068
STOML2,13.1458082909778,-2.0254346221114,0.307047716177633,-3.33965884806701,0.000838813638892416,0.0219151806551588
SNX17,11.8497575700042,-2.02342130430072,0.328394808355823,-3.11643569953098,0.00183051595807522,0.0420992888442398
RPL12,155.71854289424,-2.02299848512864,0.213125129985876,-4.79998996456419,1.58673581259166e-06,9.77728644672044e-05
GSTA1,118.00871376783,-2.01866450798545,0.223616794134099,-4.55540252211371,5.22853581143037e-06,0.000275337361032099
WDR38,31.4375616121708,-2.01647109866777,0.305031349293452,-3.33234961266189,0.000861159989715444,0.0223915310064705
SIX2,13.8459132901512,-2.00993627160658,0.310470717024596,-3.25291957091906,0.00114225823474864,0.028519777852004
C1orf194,11.670464268882,-2.00508205239043,0.285437725283239,-3.52119556513806,0.000429605651223242,0.0126396949168006
EPCAM,17.4206768338858,-2.00298478533969,0.287314436930552,-3.4908958841568,0.000481403815312444,0.0139872649470407
RPL17,141.304754515856,-2.00288067351279,0.204725062592552,-4.89867073827077,9.64871748038259e-07,6.30215630948669e-05
CALML4,15.7247611100726,-1.99842601415327,0.282202643470117,-3.53797541325651,0.000403207601578433,0.0120799117954274
DHX30,21.0275410466097,-1.99650709488747,0.306623289423926,-3.24993935313811,0.00115429621983207,0.0287656653919063
MICOS10,11.2853751827332,-1.99644056574954,0.288439244440347,-3.45459428616559,0.00055112147454706,0.0155510882404051
CIRBP,26.9316447898848,-1.99150376816152,0.262448276731418,-3.77790161364327,0.00015815533176981,0.00533578184394467
PHB2,27.4052322585688,-1.98672023150991,0.275687811592941,-3.57912170947485,0.000344750892894976,0.0106015768928099
AGR2,84.9295515235673,-1.97996404740373,0.194364443807801,-5.04188949483359,4.60957469745159e-07,3.13623938477863e-05
